"“ерминал";"ƒень недели";"ƒата";"¬алюта";"1€ кассета: номинал";"1€ кассета: количество";"1€ кассета: статус";"2€ кассета: номинал";"2€ кассета: количество";"2€ кассета: статус";"3€ кассета: номинал";"3€ кассета: количество";"3€ кассета: статус";"4€ кассета: номинал";"4€ кассета: количество";"4€ кассета: статус";"кол-во банкнот в сбросовой кассете";"сумма в банкомате на начало суток";"сумма выданых наличных за сутки"
"000002";"1";"24.07.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"346";"1";"4";"17300";"1600"
"000002";"2";"25.07.2017";"BYN";"5";"2151";"1";"20";"1984";"1";"50";"596";"1";"0";"0";"0";"4";"80235";"15295"
"000002";"2";"25.07.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"314";"1";"4";"15700";"500"
"000002";"3";"26.07.2017";"BYN";"5";"2104";"1";"20";"1901";"1";"50";"328";"1";"0";"0";"0";"4";"64940";"16695"
"000002";"3";"26.07.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"304";"1";"4";"15200";"650"
"000002";"4";"27.07.2017";"BYN";"5";"2057";"1";"20";"1843";"1";"50";"22";"1";"0";"0";"0";"4";"48245";"24745"
"000002";"4";"27.07.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"291";"1";"4";"14550";"650"
"000002";"5";"28.07.2017";"BYN";"5";"1904";"1";"20";"699";"1";"50";"0";"0";"0";"0";"0";"27";"23500";"19485"
"000002";"5";"28.07.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"278";"1";"27";"13900";"2100"
"000002";"6";"29.07.2017";"BYN";"5";"2370";"1";"20";"2368";"1";"50";"2282";"1";"0";"0";"0";"4";"173310";"10330"
"000002";"6";"29.07.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"490";"1";"4";"24500";"800"
"000002";"7";"30.07.2017";"BYN";"5";"2334";"1";"20";"2298";"1";"50";"2107";"1";"0";"0";"0";"4";"162980";"6750"
"000002";"7";"30.07.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"474";"1";"4";"23700";"400"
"000002";"1";"31.07.2017";"BYN";"5";"2310";"1";"20";"2274";"1";"50";"1984";"1";"0";"0";"0";"4";"156230";"10955"
"000002";"1";"31.07.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"466";"1";"4";"23300";"200"
"000002";"2";"01.08.2017";"BYN";"5";"2273";"1";"20";"2253";"1";"50";"1777";"1";"0";"0";"0";"4";"145275";"17960"
"000002";"2";"01.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"462";"1";"4";"23100";"400"
"000002";"3";"02.08.2017";"BYN";"5";"2223";"1";"20";"2195";"1";"50";"1446";"1";"0";"0";"0";"4";"127315";"11505"
"000002";"3";"02.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"454";"1";"4";"22700";"1100"
"000002";"4";"03.08.2017";"BYN";"5";"2186";"1";"20";"2144";"1";"50";"1240";"1";"0";"0";"0";"4";"115810";"15080"
"000002";"4";"03.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"432";"1";"4";"21600";"300"
"000002";"5";"04.08.2017";"BYN";"5";"2146";"1";"20";"2050";"1";"50";"980";"1";"0";"0";"0";"4";"100730";"29620"
"000002";"5";"04.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"426";"1";"4";"21300";"1850"
"000002";"6";"05.08.2017";"BYN";"5";"2084";"1";"20";"1937";"1";"50";"439";"1";"0";"0";"0";"4";"71110";"15650"
"000002";"6";"05.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"389";"1";"4";"19450";"1600"
"000002";"7";"06.08.2017";"BYN";"5";"2038";"1";"20";"1856";"1";"50";"163";"1";"0";"0";"0";"4";"55460";"7525"
"000002";"7";"06.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"357";"1";"4";"17850";"300"
"000002";"1";"07.08.2017";"BYN";"5";"2005";"1";"20";"1803";"1";"50";"37";"1";"0";"0";"0";"4";"47935";"15725"
"000002";"1";"07.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"351";"1";"4";"17550";"1800"
"000002";"2";"08.08.2017";"BYN";"5";"1910";"1";"20";"1133";"1";"50";"0";"0";"0";"0";"0";"4";"32210";"12840"
"000002";"2";"08.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"315";"1";"4";"15750";"1700"
"000002";"3";"09.08.2017";"BYN";"5";"1826";"1";"20";"512";"1";"50";"0";"0";"0";"0";"0";"4";"19370";"16670"
"000002";"3";"09.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"281";"1";"4";"14050";"2200"
"000002";"4";"10.08.2017";"BYN";"5";"2375";"1";"20";"2348";"1";"50";"2225";"1";"0";"0";"0";"4";"170085";"35480"
"000002";"4";"10.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"472";"1";"4";"23600";"2300"
"000002";"5";"11.08.2017";"BYN";"5";"2329";"1";"20";"2248";"1";"50";"1560";"1";"0";"0";"0";"4";"134605";"54065"
"000002";"5";"11.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"426";"1";"4";"21300";"7650"
"000002";"6";"12.08.2017";"BYN";"5";"2260";"1";"20";"2097";"1";"50";"546";"1";"0";"0";"0";"4";"80540";"24690"
"000002";"6";"12.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"273";"1";"4";"13650";"2800"
"000002";"7";"13.08.2017";"BYN";"5";"2234";"1";"20";"2004";"1";"50";"92";"1";"0";"0";"0";"4";"55850";"11660"
"000002";"7";"13.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"217";"1";"4";"10850";"1600"
"000002";"1";"14.08.2017";"BYN";"5";"2186";"1";"20";"1663";"1";"50";"0";"0";"0";"0";"0";"4";"44190";"9245"
"000002";"1";"14.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"185";"1";"4";"9250";"1900"
"000002";"2";"15.08.2017";"BYN";"5";"2141";"1";"20";"1212";"1";"50";"0";"0";"0";"0";"0";"4";"34945";"30565"
"000002";"2";"15.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"147";"1";"4";"7350";"3350"
"000002";"3";"16.08.2017";"BYN";"5";"876";"1";"20";"0";"0";"50";"0";"0";"0";"0";"0";"4";"4380";"27500"
"000002";"3";"16.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"80";"1";"4";"4000";"7000"
"000002";"4";"17.08.2017";"BYN";"5";"2346";"1";"20";"2265";"1";"50";"1975";"1";"0";"0";"0";"4";"155780";"0"
"000002";"4";"17.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"264";"1";"4";"13200";"0"
"000002";"5";"18.08.2017";"BYN";"5";"2287";"1";"20";"2154";"1";"50";"1465";"1";"0";"0";"0";"4";"127765";"46330"
"000002";"5";"18.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"212";"1";"4";"10600";"1600"
"000002";"6";"19.08.2017";"BYN";"5";"2251";"1";"20";"2024";"1";"50";"594";"1";"0";"0";"0";"4";"81435";"15390"
"000002";"6";"19.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"180";"1";"4";"9000";"1900"
"000002";"7";"20.08.2017";"BYN";"5";"2215";"1";"20";"1936";"1";"50";"325";"1";"0";"0";"0";"4";"66045";"16510"
"000002";"7";"20.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"142";"1";"4";"7100";"600"
"000002";"1";"21.08.2017";"BYN";"5";"2187";"1";"20";"1870";"1";"50";"24";"1";"0";"0";"0";"4";"49535";"14015"
"000002";"1";"21.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"130";"1";"4";"6500";"1550"
"000002";"2";"22.08.2017";"BYN";"5";"2112";"1";"20";"1248";"1";"50";"0";"0";"0";"0";"0";"4";"35520";"15725"
"000002";"2";"22.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"99";"1";"4";"4950";"1000"
"000002";"3";"23.08.2017";"BYN";"5";"2031";"1";"20";"482";"1";"50";"0";"0";"0";"0";"0";"4";"19795";"13165"
"000002";"3";"23.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"79";"1";"4";"3950";"1850"
"000002";"4";"24.08.2017";"BYN";"5";"1326";"1";"20";"0";"0";"50";"0";"0";"0";"0";"0";"4";"6630";"11585"
"000002";"4";"24.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"42";"1";"4";"2100";"1450"
"000002";"5";"25.08.2017";"BYN";"5";"2370";"1";"20";"2356";"1";"50";"2234";"1";"0";"0";"0";"4";"170670";"30675"
"000002";"5";"25.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"383";"1";"4";"19150";"2400"
"000002";"6";"26.08.2017";"BYN";"5";"2295";"1";"20";"2216";"1";"50";"1684";"1";"0";"0";"0";"4";"139995";"15140"
"000002";"6";"26.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"335";"1";"4";"16750";"1000"
"000002";"7";"27.08.2017";"BYN";"5";"2251";"1";"20";"2145";"1";"50";"1414";"1";"0";"0";"0";"4";"124855";"8130"
"000002";"7";"27.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"315";"1";"4";"15750";"500"
"000002";"1";"28.08.2017";"BYN";"5";"2211";"1";"20";"2081";"1";"50";"1281";"1";"0";"0";"0";"4";"116725";"14860"
"000002";"1";"28.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"305";"1";"4";"15250";"1100"
"000002";"2";"29.08.2017";"BYN";"5";"2183";"1";"20";"2005";"1";"50";"1017";"1";"0";"0";"0";"7";"101865";"13550"
"000002";"2";"29.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"283";"1";"7";"14150";"2100"
"000002";"3";"30.08.2017";"BYN";"5";"2147";"1";"20";"1934";"1";"50";"778";"1";"0";"0";"0";"7";"88315";"16710"
"000002";"3";"30.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"241";"1";"7";"12050";"3450"
"000002";"4";"31.08.2017";"BYN";"5";"2125";"1";"20";"1839";"1";"50";"484";"1";"0";"0";"0";"7";"71605";"20030"
"000002";"4";"31.08.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"172";"1";"7";"8600";"3450"
"000002";"5";"01.09.2017";"BYN";"5";"2071";"1";"20";"1761";"1";"50";"120";"1";"0";"0";"0";"7";"51575";"18195"
"000002";"5";"01.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"103";"1";"7";"5150";"5100"
"000002";"6";"02.09.2017";"BYN";"5";"1992";"1";"20";"1171";"1";"50";"0";"0";"0";"0";"0";"7";"33380";"13880"
"000002";"6";"02.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"1";"1";"7";"50";"50"
"000002";"7";"03.09.2017";"BYN";"5";"1904";"1";"20";"499";"1";"50";"0";"0";"0";"0";"0";"7";"19500";"7225"
"000002";"7";"03.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"7";"0";"0"
"000002";"1";"04.09.2017";"BYN";"5";"1835";"1";"20";"155";"1";"50";"0";"0";"0";"0";"0";"7";"12275";"9045"
"000002";"1";"04.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"7";"0";"450"
"000002";"2";"05.09.2017";"BYN";"5";"2383";"1";"20";"2368";"1";"50";"2307";"1";"0";"0";"0";"4";"174625";"24405"
"000002";"2";"05.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"791";"1";"4";"39550";"1800"
"000002";"3";"06.09.2017";"BYN";"5";"2338";"1";"20";"2244";"1";"50";"1873";"1";"0";"0";"0";"4";"150220";"18265"
"000002";"3";"06.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"755";"1";"4";"37750";"1250"
"000002";"4";"07.09.2017";"BYN";"5";"2313";"1";"20";"2157";"1";"50";"1545";"1";"0";"0";"0";"4";"131955";"18315"
"000002";"4";"07.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"730";"1";"4";"36500";"1250"
"000002";"5";"08.09.2017";"BYN";"5";"2274";"1";"20";"2071";"1";"50";"1217";"1";"0";"0";"0";"4";"113640";"45025"
"000002";"5";"08.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"705";"1";"4";"35250";"3050"
"000002";"6";"09.09.2017";"BYN";"5";"2215";"1";"20";"1942";"1";"50";"374";"1";"0";"0";"0";"4";"68615";"18370"
"000002";"6";"09.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"644";"1";"4";"32200";"1400"
"000002";"7";"10.09.2017";"BYN";"5";"2163";"1";"20";"1864";"1";"50";"43";"1";"0";"0";"0";"4";"50245";"9975"
"000002";"7";"10.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"616";"1";"4";"30800";"700"
"000002";"1";"11.09.2017";"BYN";"5";"2086";"1";"20";"1492";"1";"50";"0";"0";"0";"0";"0";"4";"40270";"32745"
"000002";"1";"11.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"602";"1";"4";"30100";"1250"
"000002";"2";"12.09.2017";"BYN";"5";"1505";"1";"20";"0";"0";"50";"0";"0";"0";"0";"0";"4";"7525";"23565"
"000002";"2";"12.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"577";"1";"4";"28850";"2700"
"000002";"3";"13.09.2017";"BYN";"5";"2370";"1";"20";"2312";"1";"50";"2062";"1";"0";"0";"0";"4";"161190";"48950"
"000002";"3";"13.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"554";"1";"4";"27700";"2150"
"000002";"4";"14.09.2017";"BYN";"5";"2310";"1";"20";"2207";"1";"50";"1131";"1";"0";"0";"0";"4";"112240";"33155"
"000002";"4";"14.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"511";"1";"4";"25550";"1650"
"000002";"5";"15.09.2017";"BYN";"5";"2249";"1";"20";"2102";"1";"50";"516";"1";"0";"0";"0";"4";"79085";"39545"
"000002";"5";"15.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"478";"1";"4";"23900";"2850"
"000002";"6";"16.09.2017";"BYN";"5";"2140";"1";"20";"1442";"1";"50";"0";"0";"0";"0";"0";"4";"39540";"26095"
"000002";"6";"16.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"421";"1";"4";"21050";"1550"
"000002";"7";"17.09.2017";"BYN";"5";"1879";"1";"20";"0";"0";"50";"0";"0";"0";"0";"0";"4";"9395";"7390"
"000002";"7";"17.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"390";"1";"4";"19500";"750"
"000002";"1";"18.09.2017";"BYN";"5";"401";"1";"20";"0";"0";"50";"0";"0";"0";"0";"0";"4";"2005";"4145"
"000002";"1";"18.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"375";"1";"4";"18750";"200"
"000002";"2";"19.09.2017";"BYN";"5";"2396";"1";"20";"2384";"1";"50";"2364";"1";"0";"0";"0";"4";"177860";"15630"
"000002";"2";"19.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"499";"1";"4";"24950";"250"
"000002";"3";"20.09.2017";"BYN";"5";"2348";"1";"20";"2307";"1";"50";"2087";"1";"0";"0";"0";"0";"162230";"22405"
"000002";"3";"20.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"494";"1";"0";"24700";"950"
"000002";"4";"21.09.2017";"BYN";"5";"2295";"1";"20";"2225";"1";"50";"1677";"1";"0";"0";"0";"0";"139825";"23895"
"000002";"4";"21.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"475";"1";"0";"23750";"2400"
"000002";"5";"22.09.2017";"BYN";"5";"2244";"1";"20";"2113";"1";"50";"1249";"1";"0";"0";"0";"0";"115930";"26235"
"000002";"5";"22.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"427";"1";"0";"21350";"2100"
"000002";"6";"23.09.2017";"BYN";"5";"2191";"1";"20";"1982";"1";"50";"782";"1";"0";"0";"0";"0";"89695";"14560"
"000002";"6";"23.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"385";"1";"0";"19250";"750"
"000002";"7";"24.09.2017";"BYN";"5";"2171";"1";"20";"1924";"1";"50";"516";"1";"0";"0";"0";"0";"75135";"9245"
"000002";"7";"24.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"370";"1";"0";"18500";"800"
"000002";"1";"25.09.2017";"BYN";"5";"2142";"1";"20";"1869";"1";"50";"356";"1";"0";"0";"0";"0";"65890";"0"
"000002";"1";"25.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"354";"1";"0";"17700";"0"
"000002";"2";"26.09.2017";"BYN";"5";"2051";"1";"20";"1589";"1";"50";"0";"0";"0";"0";"0";"0";"42035";"15540"
"000002";"2";"26.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"329";"1";"0";"16450";"2500"
"000002";"3";"27.09.2017";"BYN";"5";"1951";"1";"20";"837";"1";"50";"0";"0";"0";"0";"0";"0";"26495";"28405"
"000002";"3";"27.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"279";"1";"0";"13950";"3450"
"000002";"4";"28.09.2017";"BYN";"5";"2348";"1";"20";"2309";"1";"50";"2054";"1";"0";"0";"0";"4";"160620";"15275"
"000002";"4";"28.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"431";"1";"4";"21550";"2300"
"000002";"5";"29.09.2017";"BYN";"5";"2305";"1";"20";"2231";"1";"50";"1784";"1";"0";"0";"0";"4";"145345";"20870"
"000002";"5";"29.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"385";"1";"4";"19250";"1150"
"000002";"6";"30.09.2017";"BYN";"5";"2253";"1";"20";"2138";"1";"50";"1409";"1";"0";"0";"0";"4";"124475";"12265"
"000002";"6";"30.09.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"362";"1";"4";"18100";"2000"
"000002";"7";"01.10.2017";"BYN";"5";"2220";"1";"20";"2063";"1";"50";"1197";"1";"0";"0";"0";"4";"112210";"7670"
"000002";"7";"01.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"322";"1";"4";"16100";"300"
"000002";"1";"02.10.2017";"BYN";"5";"2180";"1";"20";"1997";"1";"50";"1074";"1";"0";"0";"0";"4";"104540";"17630"
"000002";"1";"02.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"316";"1";"4";"15800";"0"
"000002";"2";"03.10.2017";"BYN";"5";"2158";"1";"20";"1966";"1";"50";"736";"1";"0";"0";"0";"4";"86910";"15380"
"000002";"2";"03.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"316";"1";"4";"15800";"500"
"000002";"3";"04.10.2017";"BYN";"5";"2140";"1";"20";"1934";"1";"50";"443";"1";"0";"0";"0";"4";"71530";"24765"
"000002";"3";"04.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"306";"1";"4";"15300";"2500"
"000002";"4";"05.10.2017";"BYN";"5";"2095";"1";"20";"1812";"1";"50";"1";"0";"0";"0";"0";"11";"46765";"25690"
"000002";"4";"05.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"256";"1";"11";"12800";"1250"
"000002";"5";"06.10.2017";"BYN";"5";"1977";"1";"20";"557";"1";"50";"1";"0";"0";"0";"0";"11";"21075";"25080"
"000002";"5";"06.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"231";"1";"11";"11550";"800"
"000002";"6";"07.10.2017";"BYN";"5";"2360";"1";"20";"2328";"1";"50";"2036";"1";"0";"0";"0";"4";"160160";"12250"
"000002";"6";"07.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"488";"1";"4";"24400";"250"
"000002";"7";"08.10.2017";"BYN";"5";"2326";"1";"20";"2274";"1";"50";"1816";"1";"0";"0";"0";"4";"147910";"5720"
"000002";"7";"08.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"483";"1";"4";"24150";"100"
"000002";"1";"09.10.2017";"BYN";"5";"2294";"1";"20";"2241";"1";"50";"1718";"1";"0";"0";"0";"4";"142190";"13160"
"000002";"1";"09.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"481";"1";"4";"24050";"2300"
"000002";"2";"10.10.2017";"BYN";"5";"2264";"1";"20";"2168";"1";"50";"1487";"1";"0";"0";"0";"4";"129030";"31405"
"000002";"2";"10.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"435";"1";"4";"21750";"2850"
"000002";"3";"11.10.2017";"BYN";"5";"2227";"1";"20";"2082";"1";"50";"897";"1";"0";"0";"0";"4";"97625";"27120"
"000002";"3";"11.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"378";"1";"4";"18900";"1350"
"000002";"4";"12.10.2017";"BYN";"5";"2191";"1";"20";"2000";"1";"50";"391";"1";"0";"0";"0";"4";"70505";"29450"
"000002";"4";"12.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"351";"1";"4";"17550";"1100"
"000002";"5";"13.10.2017";"BYN";"5";"2127";"1";"20";"1521";"1";"50";"0";"0";"0";"0";"0";"4";"41055";"41055"
"000002";"5";"13.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"329";"1";"4";"16450";"2850"
"000002";"6";"14.10.2017";"BYN";"5";"0";"0";"20";"0";"0";"50";"0";"0";"0";"0";"0";"4";"0";"0"
"000002";"6";"14.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"272";"1";"4";"13600";"4750"
"000002";"7";"15.10.2017";"BYN";"5";"0";"0";"20";"0";"0";"50";"0";"0";"0";"0";"0";"4";"0";"0"
"000002";"7";"15.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"177";"1";"4";"8850";"650"
"000002";"1";"16.10.2017";"BYN";"5";"0";"0";"20";"0";"0";"50";"0";"0";"0";"0";"0";"4";"0";"13815"
"000002";"1";"16.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"164";"1";"4";"8200";"3050"
"000002";"2";"17.10.2017";"BYN";"5";"2367";"1";"20";"2350";"1";"50";"2147";"1";"0";"0";"0";"4";"166185";"0"
"000002";"2";"17.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"451";"1";"4";"22550";"0"
"000002";"3";"18.10.2017";"BYN";"5";"2327";"1";"20";"2277";"1";"50";"1720";"1";"0";"0";"0";"4";"143175";"34255"
"000002";"3";"18.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"432";"1";"4";"21600";"6300"
"000002";"4";"19.10.2017";"BYN";"5";"2294";"1";"20";"2180";"1";"50";"1077";"1";"0";"0";"0";"4";"108920";"30390"
"000002";"4";"19.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"306";"1";"4";"15300";"6800"
"000002";"5";"20.10.2017";"BYN";"5";"2244";"1";"20";"2078";"1";"50";"515";"1";"0";"0";"0";"4";"78530";"25740"
"000002";"5";"20.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"170";"1";"4";"8500";"5450"
"000002";"6";"21.10.2017";"BYN";"5";"2182";"1";"20";"1989";"1";"50";"42";"1";"0";"0";"0";"4";"52790";"16905"
"000002";"6";"21.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"61";"1";"4";"3050";"3000"
"000002";"7";"22.10.2017";"BYN";"5";"2113";"1";"20";"1266";"1";"50";"0";"0";"0";"0";"0";"4";"35885";"7180"
"000002";"7";"22.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"1";"1";"4";"50";"50"
"000002";"1";"23.10.2017";"BYN";"5";"2049";"1";"20";"923";"1";"50";"0";"0";"0";"0";"0";"4";"28705";"19175"
"000002";"1";"23.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"4";"0";"250"
"000002";"2";"24.10.2017";"BYN";"5";"2378";"1";"20";"2366";"1";"50";"2207";"1";"0";"0";"0";"4";"169560";"16420"
"000002";"2";"24.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"495";"1";"4";"24750";"4400"
"000002";"3";"25.10.2017";"BYN";"5";"2344";"1";"20";"2296";"1";"50";"1910";"1";"0";"0";"0";"4";"153140";"18490"
"000002";"3";"25.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"407";"1";"4";"20350";"2000"
"000002";"4";"26.10.2017";"BYN";"5";"2296";"1";"20";"2216";"1";"50";"1577";"1";"0";"0";"0";"4";"134650";"16245"
"000002";"4";"26.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"367";"1";"4";"18350";"750"
"000002";"5";"27.10.2017";"BYN";"5";"2253";"1";"20";"2132";"1";"50";"1290";"1";"0";"0";"0";"4";"118405";"27075"
"000002";"5";"27.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"352";"1";"4";"17600";"7550"
"000002";"6";"28.10.2017";"BYN";"5";"2206";"1";"20";"2055";"1";"50";"784";"1";"0";"0";"0";"4";"91330";"10990"
"000002";"6";"28.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"201";"1";"4";"10050";"3650"
"000002";"7";"29.10.2017";"BYN";"5";"2182";"1";"20";"1979";"1";"50";"597";"1";"0";"0";"0";"4";"80340";"4960"
"000002";"7";"29.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"128";"1";"4";"6400";"1950"
"000002";"1";"30.10.2017";"BYN";"5";"2158";"1";"20";"1952";"1";"50";"511";"1";"0";"0";"0";"4";"75380";"11080"
"000002";"1";"30.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"89";"1";"4";"4450";"550"
"000002";"2";"31.10.2017";"BYN";"5";"2114";"1";"20";"1899";"1";"50";"315";"1";"0";"0";"0";"4";"64300";"11105"
"000002";"2";"31.10.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"78";"1";"4";"3900";"2300"
"000002";"3";"01.11.2017";"BYN";"5";"2087";"1";"20";"1863";"1";"50";"110";"1";"0";"0";"0";"4";"53195";"12130"
"000002";"3";"01.11.2017";"USD";"0";"0";"0";"0";"0";"0";"0";"0";"0";"50";"32";"1";"4";"1600";"300"
